Eliminate?,Title,NWits,Note JBC
,'Rumpolt- und Maret-Spiele',4,
,'Runtingerbuch',1,
,'Ruodlieb',2,
,'Ruprechtsche Fragen',18,
,'Saalfelder Stadtrechtsbuch',1,
,'Sachsenspiegelglosse',31,
,'Sächsische Beichte',1,
,'Sächsische Weltchronik',53,
,'Sächsisches Taufgelöbnis',1,
,'Saganer Grablegungspiel',1,
,'Salbeitraktat',10,
,'Salemer Passionsandacht',1,
,'Salman und Morolf',7,
,'Salomon und Markolf' ('Spruchgedicht'),5,
,'Salomon und Markolf' ('Volksbuch'),4,
,'Salomonisches Glossar',11,
,'Salomons Haus',1,
,'Salve festa dies' (deutsch),3,
,'Salve mater salvatoris' (deutsch),3,
,'Salve regina' (deutsch),77,
,"'Salve, mundi salutare', dt. Prosaübersetzung",2,
,"'Salve, mundi salutare', dt. Versübersetzung",6,
,"'Salven, plaster, pulver, oley, wasser'",1,
,'Salzburger Apostelbuch',2,
,'Salzburger Armutstext',1,
,'Salzburger Geiertraktat',1,
,'Salzburger Kochbuch',1,
,'Salzburger Pflanzen- und Tierbuch',1,
,'Salzburger Stuhlschautraktat',1,
,'Samanunga worto',3,
,"'Sammlung von Sentenzen zum sittlichen Leben, in 45 Kapiteln'",1,
,'Samsonspiel',1,
,"'Sant Johannes sprichet ""ich sach daz wort in gote""' und 'Die drîe persône geschuofen die crêatûre von nihte'",5,
,'Sarner Morgensegen',1,
,'Schachzabelbuch' (Dessauer Prosafassung),3,
,'Schachzabelbuch' (Erste Prosafassung),2,
,'Schachzabelbuch' (mndl.),4,
,'Schachzabelbuch' (Münchner Prosafassung),1,
,'Schachzabelbuch' (Sonstiges),2,
,'Schachzabelbuch' (Zweite Prosafassung),48,
,'Schafe und Wölfe im Krieg',1,
,'Schaffhauser Richtebrief',1,
,'Schaffhauser Weltgerichtsspiel',1,
,'Schampiflor',1,
,'Schatz der Weisheit und der Kunst verborgenlich',1,
,'Schedels Liederbuch',1,
,'Scheidsamen',3,
,'Schelte gegen die Klaffer',1,
,'Scherzhafte Liebeserklärung',3,
,'Scherzhafter Liebesgruß',1,
,'Scheyerer Fürstentafel',29,
,'Schlacht bei Göllheim',1,
,'Schlacht bei Hemmingstedt',3,
,'Schlacht bei Näfels',4,
,'Schlacht bei Sempach',7,
,'Schlägler Albrant-Anhänge',1,
,'Schlägler Bruchstücke',1,
,'Schleizer Psalmenfragmente',1,
,'Schlettstädter Blutsegen Wazzer fluzit Iordan heizzit',1,
,'Schlettstädter Glossar',1,
,'Schlierbacher Psalmenfragmente mit Interlinearglossen',1,
,'Schloß Immer',6,
,'Schlüssel des sächsischen Landrechts',22,
,'Schmeichelnder Esel',1,
,'Schnecke als Hochzeitsgast',1,
,'Schnecke und Frosch',1,
,'Schönbachs Predigtbruchstücke III',1,
,'Schönbachs Predigtbruchstücke IV',1,
,'Schönbachs Predigtbruchstücke V',1,
,'Schönheitspreis',1,
,'Schönrainer Handschrift' ('Büdinger Fragmente'),1,
,'Schra des Gerber- und Schuhmacheramtes',2,
,'Schule der Minne' I,9,
,'Schule des Geistes',1,
,'Schürebrand',6,
,'Schwabenspiegel',408,
,'Schwäbische Heiligenpredigten',4,
,'Schwäbische Trauformel',1,
,'Schwäbisches Weihnachtsspiel',1,
,'Schwalbe und Hanf',1,
,'Schwarzwälder Predigten',27,
,'Schweizer Predigten',10,
,'Schwester Katrei',25,
,'Schwur zur Christenheit',2,
,'Scola celestis exercitii' ('Schole [Ere] der hemmelschen ovinghe'),3,
,"'Scolaris', dt. (Reimpaarübertragung)",4,
,'Scoph von dem lone',1,
,'Sebald' (Prosalegenden),1,
,'Sebastian' (Prosalegenden),3,
,'Sechs Gebote für den Menschen',1,
,'Sechzehn Nutzen der Betrachtung des Leidens Christi',2,
,'Seckauer Cantionale',1,
,"'Secreta mulierum', dt.",20,
,"'Secretum secretorum', dt.",53,
,"'Secretum secretorum', dt. / 'Buch der heimlikeit'",1,
,'Secundus' (Prosabearbeitung),3,
,'Secundus' (Verserzählung),1,
,'Seele und Leib',2,
,'Seelenbad und Geistliche Wirtschaft',1,
,'Seelentrost' / 'Beichtspiegel Letare filia Syon',4,
,'Seelentrost' / 'Großer Seelentrost',59,
,'Seelentrost' / 'Kleiner Seelentrost',13,
,'Seelentrost' / 'Klosterspiegel',2,
,'Seerecht von Damme',3,
,'Seerecht von Visby',5,
,'Segen der fernen Geliebten',2,
,'Segen des Starken Boppe',4,
,'Segremors',2,
,'Sehnsucht nach dem Geliebten',1,
,'Sehnsuchtsklage einer Frau',3,
,'Sekte der Minner',1,
,'Selbharts Regel',3,
,'Seligenstädter Lateinpädagogik',1,
,'Sendbrief Ach ir gottes minnerin',15,
,'Sendbrief Ain wares uffdringen der begird',4,
,'Sendbrief Auß dem hünigfliessenden herczen',3,
,'Sendbrief Carissima soror Agnes',3,
,'Sendbrief gegen den Geist der Lästerung',3,
,'Sendbrief Jesum Christum zu hilf und trost',1,
,'Sendbrief So hab ich dir vor zeyten versprochen',7,
,'Sendbrief über das Verhalten in mystischer Begnadung',1,
,'Sendbrief über Jesus als Feldblume',1,
,'Sendbrief über wahre Gelassenheit',1,
,'Sendbrief vom Betrug teuflischer Erscheinungen',7,
,'Sendbrief zur wahren Heiligkeit Birgittas von Schweden',1,
,'Sendbrief-Aderlaßanhang',3,
,'Sermo de corpore Christi' (deutsch),6,
,'Sermo de matrimonio' (deutsch),5,
,'Servatius',3,
,'Severus von Ravenna' (Prosalegenden),6,
,'Sibyllen Buch' ('Sibyllenweissagung'),46,
,'Sibyllen Lied',6,
,'Sieben Anfechtungen des Teufels',2,
,'Sieben Erklärungen zur weiblichen Sexualität und zur Reproduktion',3,
,'Sieben Frauen und ein Mann',1,
,'Sieben Freuden Mariens',31,
,'Sieben Leiden Unserer Lieben Frau',1,
,'Sieben Liebeswerke Christi',1,
,'Sieben Schläfer',6,
,'Sieben weise Meister von Griechenland',1,
,'Sieben weise Meister' ('Hystorij von Diocleciano'),1,
,'Sieben weise Meister' (anonyme Versbearbeitung einer dt. Prosafassung der 'Historia septem sapientum'),4,
,'Sieben weise Meister' (Prosafassungen a-g),27,
,'Sieben Werke der Barmherzigkeit',1,
,'Sigenot',8,
,'Sigiharts Gebete',1,
,'Sigismund von Burgund' (Prosalegenden),1,
,'Sigunen-Klage',1,
,'Silleiner Stadtrechtsbuch',1,
,'Simon von Trient' / 'Dresdener Simon-Gedicht',1,
,'Simon von Trient' / 'Hystorie von 1475',3,
,'Simon von Trient' / 'Tobias-Geständnis',6,
,'Simon von Trient' / Matthäus Künig: Historisches Zeitgedicht über Simon von Trient,2,
,'Simpertus' (Prosalegenden),3,
,'Sinn der höchsten Meister von Paris',11,
,'Sinnsprüche über die Liebe',1,
,'Sippzahlregeln',11,
,'Sit willekomen herre kirst',2,
,'Smedtstetter Marienklage',1,
,'Sociabilis',1,
,'Sol und Luna',6,
,'Söldner Liebesgruß',1,
,'Sonnenburger Psalmen-Fragmente',1,
,'Sophia',3,
,'Spamers Mosaiktraktate',2,
,"'Speculum artis bene moriendi', dt.",23,
,"'Speculum artis bene moriendi', dt. / 1: Rudolfs 1. oberdeutsche Übersetzung Als/Wann nun der ausgang von dem jämerigen ellend mit dem leibleichen tod",5,
,"'Speculum artis bene moriendi', dt. / 2: Rudolfs 2. oberdeutsche Übersetzung Als nu der gang des gegenwürtigen lebens von der armut umb unverstendikayt des sterbens",14,
,"'Speculum artis bene moriendi', dt. / 3: Rudolfs 3. oberdeutsche Übersetzung Wann (Seit einmal) der gang des todes (des todes gang) aus disem elende (aus dises gegenwirtigen elendes ermlichkeit / armut, aus der jamerkeit dis gegenwirtigen ellends)",30,
,"'Speculum artis bene moriendi', dt. / 4: Rudolfs 4. oberdeutsche Übersetzung Durch unchunst wie sich ein yeder gelawbiger mensch in seiner lecztten czeit so er verschaidet, halten sol",3,
,"'Speculum artis bene moriendi', dt. / 5: Rudolfs 1. mitteldeutsche Übersetzung Syntdemail daz under allen erschrecklichen dingen der doit des lychams daz aller erschrecklichste ist",1,
,"'Speculum artis bene moriendi', dt. / 6: Rudolfs 2. mitteldeutsche Übersetzung Want umme die sache das der ingang des todes",1,
,"'Speculum artis bene moriendi', dt. / 7: Rudolfs 3. mitteldeutsche Übersetzung Synt de male in der czijt der iamerheit der ganck des doedes ind des stervens",4,
,"'Speculum artis bene moriendi', dt. / Bearbeitung 1: 'Büchlein von der edlen Kunst des Sterbens'",5,
,"'Speculum artis bene moriendi', dt. / Bearbeitung 2: 'Ein gut kunst, darin man mag gar hailbartlich lernen sterben'",2,
,"'Speculum artis bene moriendi', dt. / Bearbeitung 3a: 'Spiegel des kranken und sterbenden Menschen'",9,
,"'Speculum artis bene moriendi', dt. / Bearbeitung 3b: 'Spiegel des kranken und sterbenden Menschen' (2. Fassung)",2,
,"'Speculum artis bene moriendi', dt. / Bearbeitung 3c: 'Spiegel des kranken und sterbenden Menschen' (jüngere Bearbeitung)",2,
,"'Speculum artis bene moriendi', dt. / Kontamination mit Thomas Peuntners 'Kunst des heilsamen Sterbens' (a) Der aufgang (anfang) von dem jamerigen ellend mit dem leiplichen tod",6,
,"'Speculum artis bene moriendi', dt. / Kontamination mit Thomas Peuntners 'Kunst des heilsamen Sterbens' (b) Als nu der ganck von der armut des gegenwürtigen ellents umb unverstentikait des sterbens",3,
,"'Speculum artis bene moriendi', dt. / Kontamination mit Thomas Peuntners 'Kunst des heilsamen Sterbens' (c) 'Underweissung von chunst des sterbenden menschen' Wyewoll das ist das ainem yeden menschen zwgehört daz er sein aigne sel gar trewleich und woll versorg",4,
,"'Speculum artis bene moriendi', dt. / Kontamination mit Thomas Peuntners 'Kunst des heilsamen Sterbens' (d) Als nun der ganck von der armuet des gegenwürtigen ellends umb unverständtikait",1,
,'Speculum ecclesiae deutsch',4,
,"'Speculum humanae salvationis', dt. ('De spieghel der menscheliker behoudenesse'; ndl. Versübertragung)",1,
,"'Speculum humanae salvationis', dt. ('Spiegel aller mönschlichen geslechtes behaltung')",1,
,"'Speculum humanae salvationis', dt. ('Spiegel der menschlichen seligkeit')",1,
,"'Speculum humanae salvationis', dt. ('Spiegel menschlicher behaltnis')",25,
,"'Speculum humanae salvationis', dt. ('Spiegel menschlicher gesuntheit')",4,
,"'Speculum humanae salvationis', dt. ('Spiegel menschliches hails')",1,
,"'Speculum humanae salvationis', dt. ('Spiegel onser behoudenisse'; ndl. Prosaübertragung)",1,
,"'Speculum humanae salvationis', dt. (Anonyme dt. Versübersetzung)",28,
,"'Speculum humanae salvationis', dt. (Kremsmünsterer Reimparaphrase)",1,
,"'Speculum humanae salvationis', dt. (Versbearbeitung des Konrad von Helmsdorf)",1,
,"'Speculum humanae salvationis', dt. (Zürcher Paraphrase)",1,
,"'Speculum humanae salvationis', dt. Prosaübersetzung",3,
,"'Speculum sapientiae', dt. (Anonyme dt. Übersetzung)",1,
,"'Speculum virginum', nd. und mndl.",25,
,'Speyrer Arzneibuch',1,
,'Speyrer Brennstellentraktat',1,
,'Speyrer Chronik',1,
,'Speyrer Kompendium',1,
,'Speyrer Kräuterbuch',3,
,'Spiegel aller deutschen Leute',3,
,'Spiegel der Gottheit',4,
,'Spiegel der Laien' / 'Der Laienspiegel',2,
,'Spiegel der Laien' / 'Der Leyen Spiegel',1,
,'Spiegel der Laien' / 'Spieghel der leyen',2,
,'Spiegel der Menschen',1,
,'Spiegel der Schwestern',4,
,'Spiegel der Seele',3,
,'Spiegel der Sonden',1,
,'Spiegel der Sünder',2,
,'Spiegel der Tugenden',4,
,'Spiegel des Christenglaubens',3,
,'Spiegel des geistlichen Lebens',2,
,'Spiegel des Herzens',2,
,'Spiegel des Leidens Christi',1,
,'Spiegel und Igel',6,
,'Spiegelbuch',10,
,'Spieghel des ewighen levens',3,
,'Spital von Jerusalem',1,
,'Spottgedicht auf abenteuerliche Minne',2,
,'Spottgedicht auf die Kölner Advokaten',1,
,'Spottgedicht auf Kaiser Ludwig den Bayern',1,
,'Spruch auf den schwäbischen Städtekrieg',1,
,'Spruch der Engel Uns Engel wundert all geleich',16,
,'Spruch von den Tafelrundern',1,
,'Sprüche der elf Jungfrauen',2,
,'Sprüche der fünf Lesemeister' (Fassung I),8,
,'Sprüche der fünf Lesemeister' (Fassung II),7,
,'Sprüche der fünf Lesemeister' (Fassung III),1,
,'Sprüche der fünf Lesemeister' (Kurzfassung),1,
,'Sprüche der fünf Lesemeister' / Spruchsammlung Liden vertilget vil sunden,1,
,'Sprüche der Meister zu Paris und Prag',2,
,'Sprüche der Väter und Lehrer' / Spruchsammlung Isidorus: Als der tod snelliclichen leib vnd sele von einander scheidet,12,
,'Sprüche der zwölf Anachoreten',3,
,'Sprüche der zwölf Meister zu Paris',37,
,'Sprüche der zwölf Meister',3,
,'Spruchgedicht von der Minne',1,
,'Spruchgedicht',1,
,'St. Anselmi Fragen an Maria',10,
,'St. Emmeramer Gebet',2,
,'St. Florianer Fronleichnamspredigt',1,
,'St. Florianer Steinbuch',1,
,'St. Galler Beichte IV',1,
,'St. Galler Glaube und Beichte' I,1,
,'St. Galler Glaube und Beichte' II,1,
,'St. Galler Glaube und Beichte' III,1,
,'St. Galler Handschrift 857',1,
,'St. Galler Himmelfahrtspiel',1,
,'St. Galler Marienklage',1,
,'St. Galler Paternoster und Credo',1,
,'St. Galler Schreibervers',2,
,'St. Galler Schularbeit',2,
,'St. Galler Spottverse',2,
,'St. Galler Sprichwörter',2,
,'St. Galler Weihnachtsspiel',1,
,'St. Galler Weltchronik',1,
,'St. Galler Weltgericht',2,
,'St. Georgener Predigten',100,
,'St. Katharinen Marter' ('Katharina von Alexandrien'),1,
,'St. Katharinentaler Liedersammlung',1,
,'St. Katharinentaler Schwesternbuch' (früher 'Dießenhofener Schwesternbuch'),6,
,'St. Klara-Buch',9,
,'St. Lambrechter Gebete' ('Seckauer Gebete'),2,
,'St. Pauler Evangelienreimwerk',1,
,"'St. Pauler Interlinearversion zu Lc 1,64-2,51'",1,
,'St. Pauler Predigten',2,
,'St. Pauler Reimbibel',1,
,'St. Trudperter Hohes Lied',9,
,'Stabat mater dolorosa' (dt. Übertragungen),25,
,'Stader Stadtrecht',1,
,'Stadtmaus und Feldmaus',1,
,'Stadtregimentslehren' (nd.),1,
,'Stadtschreibers Examen',4,
,'Standhaftigkeit in der Liebesqual',1,
,"'Stationes ecclesiarum urbis Romae', dt.",20,
,"'Stationes ecclesiarum urbis Romae', nl.",12,
,'Steinbuch der Salzburger Hs. M III 3',1,
,'Steirisches Landrecht',8,
,'Sterzinger Miszellaneen-Handschrift',1,
,'Sterzinger Passionsspiele',3,
,'Stettener Predigthandschrift',1,
,'Stiefmutter und Tochter',12,
,'Stieglitz und Zeisig',1,
,"'Stimulus amoris', dt.",66,
,'Stralsunder Chroniken',2,
,'Stralsunder Vokabular',1,
,'Straßburger Beichte',1,
,'Straßburger Blutsegen Genzan unde Iordan',1,
,'Straßburger Chronik',1,
,'Straßburger Eichentraktat',1,
,'Straßburger Eide',1,
,'Straßburger Malerbuch',1,
,'Straßburger Theriaktraktat',1,
,'Strauchs altdeutsche Predigten',2,
,'Strauchs Predigtliteratur II',1,
,'Strauchs Predigtliteratur III',2,
,'Streit der vier Töchter Gottes',7,
,'Streit der vier Töchter Gottes' / 'Von gotes barmherzigkeit',10,
,'Streit für und gegen die Minne',3,
,'Streit über Liebe und Schönheit',2,
,'Streit über Ritterfahrt',1,
,'Streitgespräch zweier Frauen über die Minne',10,
,'Streitgespräch zwischen Christ und Jude',7,
,'Studentenabenteuer' A,5,
,'Stuttgarter Beichte II',1,
,'Stuttgarter Beichte III',1,
,'Stuttgarter Rezept',1,
,'Stuttgarter Stiftschronik vom Hause Württemberg',1,
,'Stuttgarter Wundarznei',1,
,'Süddeutsche Tafelsammlung',1,
,'Südmittelniederländische Legenda aurea',71,
,"'Summa bonorum', dt.",2,
,'Summa theologiae',3,
,'Summarium Heinrici',36,
,'Sündenfall und Erlösung',1,
,'Sündenklage Milter got nu bis mir bi',1,
,'Susanna',1,
,"'Süße Minne, gib mir Rat'",1,
,'Syfrid',1,
,'Synonima apotecariorum',44,
,'Systematisches sächsisches Landrecht',2,
,'Tabula smaragdina',3,
,"'Tacuinum Sanitatis', lat. mit dt. Übersetzung der Begleittexte der Bilder",1,
,'Tafel der christlichen Weisheit',5,
,'Tagzeiten zur Betrachtung der Werke Gottes',3,
,'Taktik der Fehde',2,
,'Tanawäschel',1,
,'Tannhäuser und Frau Welt',1,
,'Tannhäuser und Venus',1,
,'Tannhäuser-Ballade',2,
,'Tatian',2,
,'Tauler im Fegefeuer',4,
,"'Te deum', dt.",17,
,"'Te deum', marianische Bearbeitungen",3,
,'Tegernseer Angel- und Fischbüchlein',1,
,'Tegernseer Liebesbriefe',1,
,'Tegernseer Prognostiken' / 'Tegernseer Lunar',2,
,'Tegernseer Wirtschaftsbüchlein',1,
,'Tepler Bibel',1,
,'Termini iuristarum',50,
,'Teufelsbeichte',5,
,'Teufelsbeschwörung',1,
,'Teütscher Nation nodturfft: Die Ordnung und Reformation [...] Keyser Fridrich den driten',1,
,'Thalbacher Legenda aurea',1,
,'Theophilus' Mariengebet',1,
,'Theophilus'-Spiel,3,
,'Thesaurus pauperum' ('Schatz der Armen'),6,
,'Thomas von Aquin' (Prosalegende Der almechtige got der in dem anfang),5,
,'Thomas von Kandelberg',5,
,'Thomas' (Prosalegenden),7,
,'Thomas' (Verslegende),1,
,'Thüringische Zehnjungfrauenspiele',2,
,'Thyadilda' (Prosalegenden),2,
,'Tiersprüche',1,
,'Tiroler Christenspiegel',7,
,'Tiroler Passionsspiel',1,
,'Tiroler Predigtsammlung',2,
,'Tobiassegen',21,
,'Tochter Sion-Traktat' (Prosafassung),15,
,'Tochter Sion-Traktat' / 'Alemannische Tochter Sion',3,
,'Tochter Sion',1,
,'Tod des Sünders' ('Gute Meinung von dem Sünder'),11,
,'Tor Hunor',4,
,'Torenschelte',2,
,'Tösser Schwesternbuch',5,
,'Totenklage um Graf Wilhelm IV. von Holland',1,
,"'Tractatus de plantacione arborum', lat. Kurztraktat mit dt. Fachwortschatz",2,
,'Traditio Kuonradi',1,
,"'Traktat gegen Eigenbesitz im Kloster' (nach Humbert von Romans: 'Expositio regulae sancti Augustini', bes. Kap. 19ff.)",11,
,"'Traktat über Gottesliebe, Eigenliebe, Nächstenliebe'",2,
,'Traktat über Kontemplation',1,
,'Traktat vom tugendhaften Leben',5,
,'Traktat von der Seligkeit',6,
,'Traktat von Empfängnis und Geburt',1,
,'Traktat von schlafmachenden Stücken nach der arabischen Weise',1,
,'Traugemundslied',1,
,'Traum eines Gottesfreundes',4,
,'Traum von erhörter Liebe',1,
,'Traumerscheinung einer schönen Frau',1,
,'Trierer Apostelbuch',1,
,'Trierer Beichte',1,
,'Trierer Capitulare',1,
,'Trierer Floyris',1,
,'Trierer Interlinearversion zum Psalter',1,
,'Trierer Marien-Rolle',1,
,'Trierer Marienklage',1,
,'Trierer Osterspiel',1,
,'Trierer Pferdesegen Incantatio contra equorum egritudinem quam nos dicimus spurihalz',1,
,'Trierer Silvester',1,
,'Trierer Teufelssprüche',2,
,'Tristan als Mönch',2,
,'Trojanerkrieg',1,
,'Trojanerkrieg'-Fortsetzung,6,
,'Troppauer Rechtsbuch',1,
,'Trost in Verzweiflung',1,
,'Trotula',2,
,'Tugenden des Branntweins',8,
,'Tundalus',33,
,'Turba philosophorum',5,
,'Türkenbulle Papst Calixtus' III.',1,
,'Türkenkalender',1,
,'Türkenmahnung an Kaiser Friedrich III.',3,
,"'Turm der Tugenden', lat./dt.",1,
,'Turnierchronik',1,
,'Tybalt',2,
,'Überheblicher Jagdhund',1,
,'Udo von Magdeburg',3,
,'Ulmer Annalen' und 'Ulmer Chronik',2,
,'Ulmer Schwesternbuch',2,
,'Ulmer Wundarznei',1,
,'Ulrich Schwarz' (Lied über die Brüder Hans und Leonhard Vittel),1,
,'Ulrich Schwarz' (Lied über die Gefangennahme des Ulrich Schwarz),2,
,'Ulrich Schwarz' (Reimpaarspruch über das Regime des Ulrich Schwarz),4,
,'Ulrich Schwarz' (Reimpaarspruch über den Aufstieg des Ulrich Schwarz),5,
,'Ulrich von Augsburg' (Prosalegenden),6,
,'Umgangene Buße',1,
,'Unser Frauen Ritter',4,
,'Unser frowen fischli und fögeli',1,
,'Unser vrouwen klage',31,
,'Unsystematisches Schöffenrecht',2,
,'Unterricht der Minne',1,
,'Unterweisung der Laien',1,
,'Unterweisung zur Vollkommenheit',1,
,'Uppsala-Wiener Gebetbuch',1,
,'Uppsalaer Sündenklage',1,
,'Urkunde der Minne',1,
,'Ursprung der Stadt Mainz',3,
,'Ursula und die elftausend Jungfrauen' (Hamburger Verslegende),1,
,'Ursula und die elftausend Jungfrauen' (Prosalegenden),11,
,'Ursula und die elftausend Jungfrauen' (Ripuar. Verslegende),1,
,'Utrechter Arzneibuch',3,
,'Utrechter Monatsregeln',5,
,'Valentijn ende Nameloos',2,
,'Valentin und Namelos' (Prosafassung),1,
,'Valentin und Namelos' (Versroman),3,
,'Van dem steruende mynsschen unde dem gulden selen troste',1,
,'Van den wapen Kristi',1,
,'Van lehengude unde dat to entfangende',1,
,'Vanden levene ons heren',12,
,'Vastelavendes Krenseken',1,
,'Väterbuch',31,
,"'Vaterunserauslegung Adonay, gewaltiger herre'",38,
,'Vaterunserauslegung Ciprianus spricht',5,
,'Vaterunserauslegung Daz sunnenteglich gepet',4,
,'Vaterunserauslegung Die leyter mit sieben sprossen',1,
,'Vaterunserauslegung Hoch inder beschopfung',3,
,'Vaterunserauslegung Ich er dich und pet dich an',5,
,'Vaterunserauslegung myt der glosen Meister Eckart',2,
,'Vaterunserauslegung Sanctus Jheronimus spricht',2,
,'Vaterunserauslegung Sanctus Thomas' (dt.),11,
,'Vaterunserauslegung Unser aller liebster her Ihesus',4,
,"'Vaticinia de summis pontificibus', dt.",3,
,'Vatikanische Gebete',1,
,'Vatikanische Pferdesegen Ad pestem equi / Ad equum infusum',1,
,'Veiel und Haselblume',4,
,'Veit' (Maria Saaler Bruchstücke),1,
,'Veit' (Nd. Verslegende),2,
,'Veit' (Prosalegenden),2,
,'Veni creator spiritus' (Prosaübersetzung),8,
,'Veni creator spiritus' (Reimpaarübersetzung),4,
,"'Veni redemptor gentium', dt.",2,
,"'Veni sancte spiritus', dt.",23,
,'Venite lieben gesellen',4,
,'Venloer-Geldrisches Hausbuch',1,
,'Vera scientia alchimiae',1,
,'Verena' (Prosalegenden),1,
,'Vergebliche Vorhaltungen',1,
,'Vergißmeinnicht und Augentrost',1,
,'Verlorene Huld',1,
,'Verlorene Mühe',1,
,'Veronika' I ('Die sieben Ärzte'),7,
,'Veronika' I (Von sant feronica),1,
,'Veronika' II,13,
,'Verschwiegene Liebe',7,
,"'Versehung eines Menschen Leib, Seel, Ehr und Gut'",1,
,'Versepistel des Aristoteles an Alexander über den philosophischen Stein',2,
,"'Versus de volucribus, bestiis, arboribus ...'",4,
,'Verworfene Tage',40,
,'Viel anders',3,
,'Vier Einsiedler',1,
,'Vier Lügen',3,
,'Vier Reden',1,
,'Vierundzwanzig-Paragraphen-Text',16,
,'Vierzehn geistliche Jungfrauen',21,
,'Vierzig Myrrhenbüschel vom Leiden Christi',11,
,'Vierzig Zellen',3,
,"'Vil werde sele, halt dich wert'",2,
,'Virgils Fahrt zum Magnetberg',1,
,'Virgils Zauberbild' (Lied),3,
,'Virgils Zauberbild' (Märe),1,
,'Virginal',13,
,'Visbysches Stadtrecht',5,
,"'Visio Arislei', dt.",1,
,"'Visio Drycthelmi', dt.",1,
,"'Visio Fursei', dt.",11,
,"'Visio Lazari', dt.",5,
,"'Visio monachi Eyneshamensis', dt.",4,
,'Visio Philiberti' (dt. Versübersetzung),17,
,'Visio Sancti Pauli' I (Prosaübersetzung 1),1,
,'Visio Sancti Pauli' I (Prosaübersetzung 2),1,
,'Visio Sancti Pauli' I (Prosaübersetzung 3),1,
,'Visio Sancti Pauli' I (Prosaübersetzung 4),1,
,'Visio Sancti Pauli' I (Prosaübersetzung 5),1,
,'Visio Sancti Pauli' II (Versübersetzung),1,
,"'Vision auf das Jahr 1401', dt.",24,
,"'Visiones Georgii', dt.",24,
,"'Vita beatae virginis Mariae et salvatoris rhythmica', dt.",1,
,"'Vita Maximiliani', dt.",1,
,'Vitaspatrum' / 'Nordmndl. Vitaspatrum',3,
