id,title,nwits
BIB2320,Timor mortis conturbat me,1
BIB2321,Twelve Abuses,1
BIB2322,Thoroughfare of Woe,1
BIB2325,Vexilla regis prodeunt,1
BIB2328,The World is Vanity,1
BIB2330,On Worldly Worship,1
BIB2331,Secret of Secrets,1
BIB2335,Nominale (extract),1
BIB2340,De Gestis Regum Anglorum,1
BIB2342,Mandeville and the Sultan of Egypt,1
BIB2344,Mandeville's Travels (1),1
BIB2345,Mandeville's Travels (2),1
BIB2347,Mandeville's Travels (4),1
BIB2348,Mankind,1
BIB2349,A Father's Instructions to his Son,1
BIB2353,"A Legend of the Crucifix (Handling Sin, lines 3797-3910)",1
BIB2354,"Septem Miracula de Corpore Cristi (Handling Sin, lines 9891-10810)",1
BIB2355,Mantic Alphabet (1),1
BIB2356,Mantic Alphabet (2),1
BIB2357,Mantic Alphabet (3),1
BIB2359,Mappae Clavicula,1
BIB2360,Marginalia in the Blickling Homilies,1
BIB2362,Lais,1
BIB2363,ABC Hymn To the Virgin,1
BIB2364,Secretum Secretorum (Marmaduke),1
BIB2365,The Marriage of Margaret of York to Charles the Bold of Burgundy,1
BIB2366,Geomancy,1
BIB2368,The Digby Mary Magdalen Play,1
BIB2369,Antiphon of Our Lady (ME version),1
BIB2371,Nominale,1
BIB2373,Milicia Christi,1
BIB2374,Magnificencia Ecclesie,1
BIB2376,Medical Recipes (1),1
BIB2378,Medical Recipes (3),1
BIB2379,Medical Lunary,1
BIB2380,Meditation of the Five Wounds of Christ,1
BIB2382,Meditations on the Life and Passion of Christ,1
BIB2383,A Full Good Meditation,1
BIB2387,Melusine,1
BIB2399,Menu of Coronation Banquet of Henry VI,1
BIB2400,The Merchant and His Son,1
BIB2403,The Prose Merlin,1
BIB2404,Amoryus and Cleopes,1
BIB2405,Days of the Moon,1
BIB2407,Physiognomy,1
BIB2408,Prognostications Based on Christmas Day,1
BIB2409,"Pseudo-Methodius, Revelations (first ME prose version)",1
BIB2410,"Pseudo-Methodius, Revelations (second ME prose version)",1
BIB2411,"Pseudo-Methodius, Revelations (ME metrical version)",1
BIB2412,Middle English verse previously unrecorded,1
BIB2413,Middle English Verse in John of Grimestone's Preaching Book,1
BIB2414,Middle English verse from various manuscripts,1
BIB2416,Poems on the Wars of Edward III,1
BIB2417,Sinonoma Bartholomei,1
BIB2423,Festial (section in MS Hrl 2403 only),1
BIB2428,The Mirror of Justices,1
BIB2431,A Mirror for Recluses,1
BIB2432,The Mirror of Man's Salvation,1
BIB2433,The Mirror of Sinners,1
BIB2436,The Mirror of St. Edmund (3),1
BIB2437,The Mirror of St. Edmund (4),1
BIB2438,The Mirror of St. Edmund (5),1
BIB2439,The Mirror of the World,1
BIB2440,The Fire of Love,1
BIB2441,The Mending of Life,1
BIB2442,"The Book of Margery Kempe, Book 1",1
BIB2443,"The Book of Margery Kempe, Book 2",1
BIB2444,The Metrical Life of Christ,1
BIB2446,The Rate of English Money and Foreign Coins,1
BIB2447,A Monk Sees a Vision of the Virgin,1
BIB2448,Fair Book of Surgery,1
BIB2449,Morte Arthure,1
BIB2450,Le Morte Arthur,1
BIB2454,"Motto: ""God speed the plow""",1
BIB2457,Historia Anglorum,1
BIB2458,Life of St. Edward,1
BIB2460,Manuscript extracts cited from unpublished transcriptions,1
BIB2461,Plant names in BL Add 15236 cited from Hunt's Plant Names,1
BIB2462,Heading for verses in BL MS Add 16165,1
BIB2463,Plant names in BL Add 17866 cited from Hunt's Plant Names,1
BIB2464,Plant names in BL Add 27582 cited from Hunt's Plant Names,1
BIB2465,Proverbial phrase in BL MS Add 37049,1
BIB2466,Plant names in Antq 101 cited from Hunt's Plant Names,1
BIB2467,Plant names in BL Arun 42,1
BIB2468,Plant names in Ashm 1397 cited from Hunt's Plant Names,1
BIB2469,Plant names in Ashm 1443 cited from Hunt's Plant Names,1
BIB2470,Plant names in Ashm 1447 cited from Hunt's Plant Names,1
BIB2471,Plant names in Cai 200/106 cited from Hunt's Plant Names,1
BIB2472,Plant names in Cai 451a/750 cited from Hunt's Plant Names,1
BIB2473,Plant names in Cmb Dd.11.45 cited from Hunt's Plant Names,1
BIB2474,Plant names in Dgb 69 cited from Hunt's Plant Names,1
BIB2475,Plant names in BL Hrl 2378 cited from Hunt's Plant Names,1
BIB2476,Plant names in BL Hrl 2558 cited from Hunt's Plant Names,1
BIB2477,Plant names in BL Hrl 3388 cited from Hunt's Plant Names,1
BIB2478,Plant names in Lamb 342 cited from Hunt's Plant Names,1
BIB2479,Plant names in Phys-L 227 cited from Hunt's Plant Names,1
BIB2480,Plant names in BL Roy 12.E.1 cited from Hunt's Plant Names,1
BIB2481,Plant names in Oxford Bodleian MS Digby 29 cited from Hunt's Plant Names,1
BIB2482,Plant names in BL Sln 282 cited from Hunt's Plant Names,1
BIB2483,Plant names in BL Sln 347 cited from Hunt's Plant Names,1
BIB2484,Plant names in BL Sln 405 cited from Hunt's Plant Names,1
BIB2485,Plant names in BL Sln 420 cited from Hunt's Plant Names,1
BIB2486,Plant names in BL Sln 962 cited from Hunt's Plant Names,1
BIB2487,Plant names in BL Sln 964 cited from Hunt's Plant Names,1
BIB2488,Plant names in BL Sln 2479 cited from Hunt's Plant Names,1
BIB2489,Plant names in BL Sln 3149 cited from Hunt's Plant Names,1
BIB2490,Plant names in BL Sln 3545 cited from Hunt's Plant Names,1
BIB2491,Plant names in BL Sln 3550 cited from Hunt's Plant Names,1
BIB2492,Plant names in StJ-C E.6 cited from Hunt's Plant Names,1
BIB2493,Plant names in Trin-C R.14.32 cited from Hunt's Plant Names,1
BIB2494,Plant names in Trin-C O.8.2 cited from Hunt's Plant Names,1
BIB2495,Plant names in UC-L Lat.11 cited from Hunt's Plant Names,1
BIB2496,Manuscript glosses cited from Ker's Catalogue,1
BIB2497,"Manuscript excerpt from a fragment of the Pontifical of John Russell, Bishop of Lincoln (1480-96)",1
BIB2498,Manuscript gloss from BL Royal 1.A.14,1
BIB2499,Manuscript excerpt from BL Royal 12.B.20,1
BIB2500,"Manuscript gloss from Bodleian Library, Hatton 115",1
BIB2501,Manuscript extracts cited from Way's Promptorium (1),1
BIB2502,Manuscript extracts cited from Way's Promptorium (2),1
BIB2503,Manuscript extracts cited from Way's Promptorium (3),1
BIB2504,Manuscript extracts cited from Cockayne's Leechdoms,1
BIB2505,Manuscript extracts cited from Halliwell's Dictionary,1
BIB2506,Manuscript extracts cited from Downer's Leges,1
BIB2507,Manuscript extracts cited from Ker's Catalogue,1
BIB2508,"Manuscript extracts cited from Napier's ""Contributions""",1
BIB2510,Manuscript extract from BL Additional 5467,1
BIB2511,Manuscript extracts from BL Additional 10440,1
BIB2512,Manuscript extracts from BL Additional 15236,1
BIB2513,Manuscript extracts from Ashmole 1443,1
BIB2514,Cross-reference to Alex.& D. in French Romance of Alexander,1
BIB2515,Manuscript extract from Bodley 410,1
BIB2516,"Manuscript extract from Cambridge, Gonville and Caius College 174/95",1
BIB2517,Manuscript extract from Cambridge University Ff.5.30,1
BIB2518,"Manuscript extracts from Oxford, Bodleian Library, Digby 59",1
BIB2519,"Manuscript extracts from Oxford, Bodleian Library, Digby 161",1
BIB2520,"Manuscript extracts from Dublin, Trinity College 245",1
BIB2521,Manuscript extracts from BL Egerton 1995 (1),1
BIB2522,Manuscript extracts from BL Egerton 1995 (2),1
BIB2523,Manuscript extracts from Eton College 34,1
BIB2524,Heading for a balade in Bodleian MS Fairfax 16,1
BIB2525,Mock Sermon on Mollificant Olera Durissima Crusta,1
BIB2526,Manuscript extracts from BL Harley 2391,1
BIB2527,Manuscript extracts from BL Harley 5401,1
BIB2528,"Medical Works in Glasgow, Hunterian 95",1
BIB2529,William of Wadington's Manuel des Péchés (ME version),1
BIB2530,"Manuscript extracts from Princeton, Taylor 9",1
BIB2531,"Manuscript extract from Oxford, Merton College 248",1
BIB2532,Manuscript extracts from Brogyntyn 2.1,1
BIB2533,Manuscript gloss from BL Royal 9.A.14,1
BIB2534,Manuscript prose rubrics from Rawlinson Liturg.e.3,1
BIB2536,Manuscript extract from BL Sloane 6,1
BIB2537,Fistula (excerpt omitted by translators),1
BIB2538,Manuscript extract from BL Sloane 213,1
BIB2539,Manuscript extracts from BL Sloane 277,1
BIB2540,Manuscript extracts from BL Sloane 282,1
BIB2541,Manuscript extract from BL Sloane 563,1
BIB2542,Manuscript extracts from BL Sloane 1736,1
BIB2543,Manuscript extracts from BL Sloane 2463,1
BIB2544,Manual of Falconry in BL Sloane 3488,1
BIB2546,Rules Concerning Perilous Days,1
BIB2550,"Manuscript extract from St. John's College, Cambridge G.21",1
BIB2551,"Manuscript gloss from Paris, BN St-Victor 716",1
BIB2553,Manuscript extracts from BL Cotton Tiberius E.7,1
BIB2554,"Manuscript extract from Cambridge, Trinity College 915",1
BIB2555,Scribal Scribbles in a Chaucer manuscript,1
BIB2556,Surgical Treatises in Wellcome 564,1
BIB2557,Mum and the Sothsegger (1),1
BIB2558,Mum and the Sothsegger (2),1
BIB2560,Poem on the Times,1
BIB2570,The Names of God,1
BIB2571,Names of a Hare,1
BIB2572,Names of Hounds,1
BIB2574,Narrationes Concerning Penitence,1
BIB2576,Tractus de Trinitate et Unitate,1
BIB2577,Sermon Advocating Edward IV's Right of Succession,1
BIB2578,The Book of Stones (Southern version),1
BIB2583,Northern Homily Cycle: Barlaam and Josaphat,1
BIB2588,Northern Homily Cycle: Sermon for Dom. III Advent,1
BIB2589,Northern Homily Cycle: Sermon for Epiphany,1
BIB2597,"Northern Homily Cycle: Legendary, part 2",1
BIB2604,Northern Homily Cycle: Sermons for the Feast of Sts. Peter and Paul,1
BIB2606,Northern Homily Cycle: Proprium Sanctorum,1
BIB2610,Nicene Creed (Prose version),1
BIB2616,The Gospel of Nicodemus (4),1
BIB2617,The Gospel of Nicodemus (5),1
BIB2620,Nine Points (2),1
BIB2621,Nine Points (3),1
BIB2623,A Noble Book of Cookery,1
BIB2624,Nominale in Harvard Law Library MS 43,1
BIB2625,Nominale in Yale 3.34,1
BIB2627,Ordinal of Alchemy (as printed by Ashmole),1
BIB2631,A Treatise on the Numeration of Algorism,1
BIB2633,The Nature of Women,1
BIB2640,Oath of a Herald,1
BIB2641,Register of Persons who Sought Sanctuary at St. John of Beverley,1
BIB2644,Octavian (2),1
BIB2645,----[OD col.],1
BIB2646,The Office of a Bishop or a Priest,1
BIB2647,Of Widowhood,1
BIB2648,On Fractions,1
BIB2649,On Mercury,1
BIB2653,Le Ordre pur Faire lez Chivalers de la Bathe,1
BIB2654,Ordinances of the Gild of St. Clement,1
BIB2656,"Ordinances for the Household of George, Duke of Clarence",1
BIB2657,Household Ordinances of King Edward III,1
BIB2659,Grosseteste's Household Statutes,1
BIB2660,Household Ordinances of King Henry VI,1
BIB2662,The Ordinance and Form of Fighting within Lists (1),1
BIB2663,The Ordinance and Form of Fighting within Lists (2),1
BIB2664,Rite for the Ordination of Nuns (1),1
BIB2665,Rite for the Ordination of Nuns (2),1
BIB2669,Ordinances of War Made by Henry V,1
BIB2674,Documents pertaining to the architectural term 'oriel',1
BIB2675,Origo Mundi (Cornish Ordinalia),1
BIB2678,"Seven Points of Everlasting Wisdom, from Henry Suso's Orologium Sapientie",1
BIB2680,Christine de Pizan's Epistle of Othea to Hector (ME version),1
BIB2681,Old Testament lives from Caxton's Golden Legend,1
BIB2682,The Battle of Otterburn,1
BIB2683,Otuel,1
BIB2684,Otuel and Roland,1
BIB2688,Palmistry (1),1
BIB2692,Chronicle of St. Albans,1
BIB2693,Life of St. Christina,1
BIB2695,The Romance of Partenay (Lusignan),1
BIB2697,Partonope of Blois (2),1
BIB2698,The Passion of Our Lord Jesus Christ (Cornish Ordinalia),1
BIB2700,Patience,1
BIB2714,Northern Pauline Epistles,1
BIB2715,De Virtutibus et Viciis (portion),1
BIB2720,Paraphrase of the Creed,1
BIB2722,Peri Didaxeon,1
BIB2724,Pearl,1
BIB2725,Confession (from the Latin Chronicle of John Benet),1
BIB2726,The Donet,1
BIB2727,Book of Faith,1
BIB2728,The Follower to The Donet,1
BIB2729,Poor Men's Mirror (an extract from The Donet),1
BIB2730,The Repressor of Over Much Blaming of the Clergy,1
BIB2731,The Rule of Christian Religion,1
BIB2732,Cookery Recipes,1
BIB2733,Cookery Recipes (Diversa Servicia),1
BIB2734,Peniarth Accedence (1),1
BIB2735,Peniarth Accedence (2),1
BIB2736,Peniarth Comparacio (1),1
BIB2737,Peniarth Comparacio (2),1
BIB2738,Peniarth Informacio (1),1
BIB2739,Peniarth Informacio (2),1
BIB2741,A Pennyworth of Wit (1),1
BIB2743,Prose Life of Christ (Gospel Harmony),1
BIB2744,Sir Perceval of Galles,1
BIB2745,Perilous Days (1),1
BIB2746,Perilous Days (2),1
BIB2747,Three Perilous Mondays of the Year,1
BIB2752,Peterborough Chronicle (a1121),1
BIB2753,Peterborough Chronicle (1122),1
BIB2754,Peterborough Chronicle (1123),1
BIB2755,Peterborough Chronicle (a1126),1
BIB2756,Peterborough Chronicle (a1131),1
BIB2757,Peterborough Chronicle (1131),1
BIB2758,Peterborough Chronicle (?a1160),1
BIB2759,Chronicon Petroburgense,1
BIB2760,Lapidary in Peterborough 33,1
BIB2761,Peter of Blois' Continuation of a Chronicle of Croyland,1
BIB2775,Sermon for Good Friday,1
BIB2776,Of Phlebotomy,1
BIB2777,Of Blood Letting,1
BIB2788,The Prose Alexander,1
BIB2789,Croxton Sacrament,1
BIB2798,Supplicatio Pessima,1
BIB2809,"Two Middle English Poems at Magdalen College, Oxford",1
BIB2810,Percy Poem on Falconry,1
BIB2811,Poem on Disputed Services,1
BIB2812,Poem Presented to William Waynflete,1
BIB2822,"Piers Plowman, Z Version",1
BIB2824,Prayer at the Elevation of the Sacrament,1
BIB2825,Prayer in Cotton Titus C.19,1
BIB2826,Prayer for King Henry and His People,1
BIB2827,Prayers of the Nuns of Chester,1
BIB2828,Prayers to the Guardian Angel,1
BIB2829,Prayer Attributed to Thomas Aquinas,1
BIB2830,Preparation for Receiving the Eucharist,1
BIB2831,The Pride of Life,1
BIB2833,Primer: Benedicite Omnia Opera,1
BIB2834,Primer: Benedicitus Dominus Deus Israel,1
BIB2837,Primer: Nunc Dimittis Servum,1
BIB2839,Primer: The Lessons from the Dirge,1
BIB2841,Rules for Venesection,1
BIB2842,Weather Prognostics in Brogyntyn 2.1,1
BIB2843,Accedence,1
BIB2850,Processional of the Nuns of Chester,1
BIB2851,Proclamations of Sir Nicholas Brembre,1
BIB2852,Proclamation Made by Jack Cade,1
BIB2858,Proclamation of Lucifer (translation of Epistola Luciferi),1
BIB2864,Prognostications From Thunder (1),1
BIB2865,Prognostications From Thunder (2),1
BIB2866,Prognostications From Thunder (3),1
BIB2867,Weather Prognostications,1
BIB2868,Of Proper Will,1
BIB2869,Prophecy of Gerome Alphey for the Year 1432,1
BIB2871,Prophecy of the Six Kings to Follow King John,1
BIB2872,A Defence of the Proscription of the Yorkists in 1459,1
BIB2873,Protestation of the Speaker of Parliament,1
BIB2875,Proverb,1
BIB2877,Proverbs (in Whiting),1
BIB2878,Proverbs (in Whiting),1
BIB2879,Proverbs (in Whiting),1
BIB2881,"Psalterium Beate Mariae, attributed to Albertus Magnus (ME version)",1
BIB2882,"Psalterium Beate Mariae, attributed to Thomas Aquinas (ME version )",1
BIB2885,"Pseudo-Cnut, De Foresta",1
BIB2886,Pseudo-Turpin Chronicle (Middle English version),1
BIB2890,Prologue to the Wycliffite 'Glossed Gospels' Short Commentary on John,1
BIB2891,Prologue to the Wycliffite 'Glossed Gospels' Short Commentary on Luke,1
BIB2895,The Penitent Usurer (1),1
BIB2896,The Penitent Usurer (2),1
BIB2897,The Penitent Usurer (3),1
BIB2909,Chronicle of the Rebellion in Lincolnshire,1
BIB2915,Recipe for Edward IV's plague medicine,1
BIB2916,"Vocabulary of bread-making in Trinity College, Cambridge MS 1081",1
BIB2917,Herbal and medical excerpts from MS Bühler 21,1
BIB2918,Medical recipes in MS Halliwell 335,1
BIB2919,"Recipes, etc. in Huntington Library HU 1051",1
BIB2920,Recipes for painting (1),1
BIB2921,Recipes for painting (2),1
BIB2922,Recipes for gum and ink,1
BIB2930,Recovery of the Throne by Edward IV,1
BIB2938,"Register of Henry Chichele, Archbishop of Canterbury",1
BIB2952,On the Virtues of Blessed Cuthbert,1
BIB2972,"Register of the Hospital of St. Laurence, Canterbury",1
BIB2973,Register of the Priory of St. Bees,1
BIB2980,Reinbrun,1
BIB2981,Remedies Against Temptations,1
BIB2985,Resurrection of Our Lord (Cornish Ordinalia),1
BIB2986,Resurrection and Apparitions of Christ,1
BIB2987,"The Retinue of Edward III at Calais, 1346",1
BIB2989,Revelations of Divine Love,1
BIB2990,Revelation of the Monk of Eynsham,1
BIB2996,Robin Hood and the Knight,1
BIB2997,Robin Hood and the Monk,1
BIB2998,Robin Hood and the Potter,1
BIB3000,Verses on Precious Stones,1
BIB3004,Legend of the Roses of Jericho,1
BIB3008,Duke Roland and Sir Otuel of Spain,1
BIB3009,Roland and Vernagu,1
BIB3013,Meditation on the Passion,1
BIB3019,Richard Rolle's Emendatio Vitae (anonymous ME version),1
BIB3020,Meditations on the Passion (1),1
BIB3023,Commentary on the Decalogue,1
BIB3024,Expanded Version of Rolle's Commentary on the Decalogue,1
BIB3025,Love Commandment,1
BIB3026,Rollean Love Commandment Expanded,1
BIB3027,All synnes,1
BIB3029,Heyle Ihū my,1
BIB3032,Mercy es maste,1
BIB3034,Indulgences for Pilgrims to the Churches of Rome,1
BIB3036,Ballade on the House of Vere,1
BIB3037,Secreta Secretorum (ME version in Royal 18.A.7),1
BIB3038,Brief Counsels in Royal 17.B.17,1
BIB3039,Falconer's Recipes in Royal 17.D.4,1
BIB3040,Sermons in Royal 18.B.23,1
BIB3041,Medical Recipes in Royal 7.A.6,1
BIB3042,Cookery Recipes in Roy 8.B.4,1
BIB3043,Medical Miscellany in Royal 12.G.4,1
BIB3044,Medical Recipes in Royal 12.G.4,1
BIB3045,Plant Names in Royal 12.G.4,1
BIB3046,Cookery Recipes in MS Roy 17.A.3,1
BIB3047,Herbicide Recipe in Royal 17.A.32,1
BIB3048,Nominale in Royal 17.C.17,1
BIB3061,Rule and Testament of St. Francis (2),1
BIB3062,Rule of St. Clare (Second Order of St. Francis),1
BIB3063,Rule for Serving a Lord at Table,1
BIB3064,Book of Carving and Nurture,1
BIB3066,"Accedence (Liber Accidencium, ME version)",1
BIB3067,"Manual of Falconry in Rawlinson C.506 (Prince Edward's Book of Hawking, full version)",1
BIB3068,De Comparacionibus (ME version),1
BIB3069,Cookery Recipes in Rawlinson D.1222,1
BIB3070,Formula Gramaticis (ME version),1
BIB3071,Glosses in Rwl G.57,1
BIB3072,"Informacio (grammatical treatise, ME version)",1
BIB3073,Proverbs in Rwl D.328,1
BIB3074,Proverbs and Riddles in Ryl Lat. 394,1
BIB3076,Sarum Bidding Prayer (1),1
BIB3077,Sarum Bidding Prayer (2),1
BIB3080,"Satire in Oxford, Bodleian MS Digby 53",1
BIB3085,Scottish Legendary,1
BIB3088,The Dicts and Sayings of the Philosophers (abbreviated version),1
BIB3090,Rule of Saint Linus,1
BIB3091,Felip Ribot's Book of the First Monks,1
BIB3094,A Short English Chronicle,1
BIB3100,Evidence to Beware,1
BIB3101,Rosarium Theologiae,1
BIB3102,Sentences in Fifteenth-Century Schoolbooks,1
